preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.525243759155273, -5.262621879577637, [-9.124303817749023, -1.40093994140625])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,3,"[(-10.125386238098145, -5.062693119049072, [-8.593232154846191, -1.5321540832519531])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A3 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,2,"[(-9.839387893676758, -4.919693946838379, [-8.431692123413086, -1.4076957702636719])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.287649154663086, -5.143824577331543, [-8.605239868164062, -1.6824092864990234])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,2,"[(-10.080497741699219, -5.040248870849609, [-8.506410598754883, -1.574087142944336])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A2 gives 10 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,3,"[(-9.304356575012207, -4.6521782875061035, [-7.634589195251465, -1.6697673797607422])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,2,"[(-10.311556816101074, -5.155778408050537, [-8.615832328796387, -1.6957244873046875])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-9.636144638061523, -4.818072319030762, [-8.238937377929688, -1.397207260131836])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A1 gives 10 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,3,"[(-9.19088363647461, -4.595441818237305, [-7.628742218017578, -1.5621414184570312])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,3,"[(-10.077314376831055, -5.038657188415527, [-8.65011978149414, -1.427194595336914])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,1,"[(-10.634359359741211, -5.3171796798706055, [-9.322029113769531, -1.3123302459716797])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 5 points. Option A2 gives 20 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-9.791553497314453, -4.895776748657227, [-8.406486511230469, -1.3850669860839844])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,3,"[(-9.985808372497559, -4.992904186248779, [-8.595442771911621, -1.3903656005859375])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-10.211950302124023, -5.105975151062012, [-8.798599243164062, -1.413351058959961])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 5 points. Option A3 gives 20 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,1,"[(-10.5882568359375, -5.29412841796875, [-9.211572647094727, -1.3766841888427734])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,1,"[(-10.182958602905273, -5.091479301452637, [-8.761856079101562, -1.421102523803711])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,3,"[(-9.073652267456055, -4.536826133728027, [-7.701503753662109, -1.3721485137939453])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A1 gives 20 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-9.143468856811523, -4.571734428405762, [-7.686969757080078, -1.4564990997314453])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A1 is,worst.,A1,worst,2,"[(-9.861669540405273, -4.930834770202637, [-8.469392776489258, -1.3922767639160156])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A2 is,worst.,A2,worst,3,"[(-9.721494674682617, -4.860747337341309, [-8.412086486816406, -1.309408187866211])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 5 points. Option A3 gives 20 points. Option A1 gives 10 points. A3 is,worst.,A3,worst,1,"[(-9.820390701293945, -4.910195350646973, [-8.574529647827148, -1.2458610534667969])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A1 is,worst.,A1,worst,2,"[(-9.400566101074219, -4.700283050537109, [-7.758356094360352, -1.6422100067138672])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A2 is,worst.,A2,worst,1,"[(-9.891424179077148, -4.945712089538574, [-8.505538940429688, -1.385885238647461])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A2 gives 20 points. Option A1 gives 10 points. A3 is,worst.,A3,worst,3,"[(-8.914192199707031, -4.457096099853516, [-7.453927993774414, -1.4602642059326172])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,1,"[(-10.316709518432617, -5.158354759216309, [-8.772363662719727, -1.5443458557128906])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-9.48707389831543, -4.743536949157715, [-7.984151840209961, -1.5029220581054688])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 5 points. Option A1 gives 20 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,3,"[(-8.944404602050781, -4.472202301025391, [-7.560169219970703, -1.3842353820800781])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,2,"[(-10.685142517089844, -5.342571258544922, [-9.240446090698242, -1.4446964263916016])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,3,"[(-9.835329055786133, -4.917664527893066, [-8.433696746826172, -1.401632308959961])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A2 gives 5 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-10.054399490356445, -5.027199745178223, [-8.796659469604492, -1.2577400207519531])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,2,"[(-10.633119583129883, -5.316559791564941, [-9.186996459960938, -1.4461231231689453])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-10.32179069519043, -5.160895347595215, [-9.028011322021484, -1.2937793731689453])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A3 gives 5 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,3,"[(-10.082869529724121, -5.0414347648620605, [-8.680207252502441, -1.4026622772216797])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A1 is,worst.,A1,worst,3,"[(-10.364289283752441, -5.182144641876221, [-8.875166893005371, -1.4891223907470703])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A2 is,worst.,A2,worst,2,"[(-9.87281608581543, -4.936408042907715, [-8.46232795715332, -1.4104881286621094])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A1 gives 5 points. Option A3 gives 20 points. A3 is,worst.,A3,worst,1,"[(-9.596427917480469, -4.798213958740234, [-8.286457061767578, -1.3099708557128906])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.488687515258789, -5.2443437576293945, [-9.167146682739258, -1.3215408325195312])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,2,"[(-10.175636291503906, -5.087818145751953, [-8.807289123535156, -1.36834716796875])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A3 gives 5 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,3,"[(-9.796525955200195, -4.898262977600098, [-8.493135452270508, -1.3033905029296875])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A1 is,worst.,A1,worst,1,"[(-10.143745422363281, -5.071872711181641, [-8.533994674682617, -1.609750747680664])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A2 is,worst.,A2,worst,3,"[(-9.773430824279785, -4.886715412139893, [-8.261296272277832, -1.5121345520019531])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A2 gives 5 points. Option A1 gives 20 points. A3 is,worst.,A3,worst,2,"[(-9.892583847045898, -4.946291923522949, [-8.33989143371582, -1.5526924133300781])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A1 is,worst.,A1,worst,3,"[(-10.278716087341309, -5.139358043670654, [-8.728436470031738, -1.5502796173095703])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A2 is,worst.,A2,worst,1,"[(-9.753021240234375, -4.8765106201171875, [-8.430858612060547, -1.3221626281738281])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A1 gives 5 points. Option A2 gives 20 points. A3 is,worst.,A3,worst,2,"[(-9.813486099243164, -4.906743049621582, [-8.390947341918945, -1.4225387573242188])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A1 is,worst.,A1,worst,2,"[(-10.869958877563477, -5.434979438781738, [-9.423934936523438, -1.446023941040039])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A2 is,worst.,A2,worst,1,"[(-10.530447006225586, -5.265223503112793, [-9.164743423461914, -1.3657035827636719])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A2 gives 20 points. Option A3 gives 5 points. A3 is,worst.,A3,worst,3,"[(-9.18911361694336, -4.59455680847168, [-8.058723449707031, -1.1303901672363281])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A1 is,worst.,A1,worst,2,"[(-10.908773422241211, -5.4543867111206055, [-9.431493759155273, -1.4772796630859375])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A2 is,worst.,A2,worst,3,"[(-9.545336723327637, -4.772668361663818, [-8.309571266174316, -1.2357654571533203])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 10 points. Option A3 gives 20 points. Option A2 gives 5 points. A3 is,worst.,A3,worst,1,"[(-10.52490234375, -5.262451171875, [-9.152048110961914, -1.372854232788086])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A1 is,worst.,A1,worst,1,"[(-10.69534683227539, -5.347673416137695, [-9.249902725219727, -1.445444107055664])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A2 is,worst.,A2,worst,2,"[(-9.680776596069336, -4.840388298034668, [-8.263843536376953, -1.4169330596923828])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A1 gives 20 points. Option A3 gives 5 points. A3 is,worst.,A3,worst,3,"[(-9.036688804626465, -4.518344402313232, [-7.784697532653809, -1.2519912719726562])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A1 is,worst.,A1,worst,3,"[(-9.930816650390625, -4.9654083251953125, [-8.56016731262207, -1.3706493377685547])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A2 is,worst.,A2,worst,2,"[(-10.357275009155273, -5.178637504577637, [-8.982906341552734, -1.374368667602539])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 10 points. Option A3 gives 20 points. Option A1 gives 5 points. A3 is,worst.,A3,worst,1,"[(-10.009477615356445, -5.004738807678223, [-8.741477966308594, -1.2679996490478516])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A1 is,worst.,A1,worst,3,"[(-9.700023651123047, -4.850011825561523, [-8.008203506469727, -1.6918201446533203])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A2 is,worst.,A2,worst,1,"[(-9.997692108154297, -4.998846054077148, [-8.519493103027344, -1.4781990051269531])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A2 gives 20 points. Option A1 gives 5 points. A3 is,worst.,A3,worst,2,"[(-9.634353637695312, -4.817176818847656, [-8.080713272094727, -1.553640365600586])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A1 is,worst.,A1,worst,1,"[(-10.489109992980957, -5.2445549964904785, [-8.97527027130127, -1.5138397216796875])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A2 is,worst.,A2,worst,3,"[(-9.182304382324219, -4.591152191162109, [-7.890340805053711, -1.2919635772705078])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 10 points. Option A1 gives 20 points. Option A2 gives 5 points. A3 is,worst.,A3,worst,2,"[(-9.625864028930664, -4.812932014465332, [-8.199377059936523, -1.4264869689941406])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A1 is,worst.,A1,worst,1,"[(-11.65621566772461, -5.828107833862305, [-10.1717529296875, -1.4844627380371094])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A2 is,worst.,A2,worst,2,"[(-10.553243637084961, -5.2766218185424805, [-9.146787643432617, -1.4064559936523438])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A2 gives 10 points. Option A3 gives 5 points. A3 is,worst.,A3,worst,3,"[(-9.256601333618164, -4.628300666809082, [-7.965553283691406, -1.2910480499267578])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A1 is,worst.,A1,worst,1,"[(-11.200101852416992, -5.600050926208496, [-9.661197662353516, -1.5389041900634766])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A2 is,worst.,A2,worst,3,"[(-9.447465896606445, -4.723732948303223, [-8.129823684692383, -1.3176422119140625])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A3 gives 10 points. Option A2 gives 5 points. A3 is,worst.,A3,worst,2,"[(-10.045502662658691, -5.022751331329346, [-8.601454734802246, -1.4440479278564453])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A1 is,worst.,A1,worst,2,"[(-10.777240753173828, -5.388620376586914, [-9.096792221069336, -1.6804485321044922])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A2 is,worst.,A2,worst,1,"[(-10.678718566894531, -5.339359283447266, [-9.166893005371094, -1.5118255615234375])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A1 gives 10 points. Option A3 gives 5 points. A3 is,worst.,A3,worst,3,"[(-8.857688903808594, -4.428844451904297, [-7.377948760986328, -1.4797401428222656])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A1 is,worst.,A1,worst,3,"[(-10.010522842407227, -5.005261421203613, [-8.359785079956055, -1.6507377624511719])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A2 is,worst.,A2,worst,1,"[(-10.731630325317383, -5.365815162658691, [-9.13150405883789, -1.6001262664794922])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A3 gives 10 points. Option A1 gives 5 points. A3 is,worst.,A3,worst,2,"[(-9.835744857788086, -4.917872428894043, [-8.329183578491211, -1.506561279296875])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A1 is,worst.,A1,worst,3,"[(-9.714494705200195, -4.857247352600098, [-7.86237907409668, -1.8521156311035156])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A2 is,worst.,A2,worst,2,"[(-10.250703811645508, -5.125351905822754, [-8.60573959350586, -1.6449642181396484])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A2 gives 10 points. Option A1 gives 5 points. A3 is,worst.,A3,worst,1,"[(-10.569036483764648, -5.284518241882324, [-8.918746948242188, -1.650289535522461])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A1 is,worst.,A1,worst,2,"[(-10.318658828735352, -5.159329414367676, [-8.611923217773438, -1.706735610961914])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A2 is,worst.,A2,worst,3,"[(-9.20680046081543, -4.603400230407715, [-7.696962356567383, -1.5098381042480469])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A1 gives 10 points. Option A2 gives 5 points. A3 is,worst.,A3,worst,1,"[(-10.466432571411133, -5.233216285705566, [-8.915430068969727, -1.5510025024414062])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,1,"[(-10.89324951171875, -5.446624755859375, [-9.626800537109375, -1.266448974609375])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,3,"[(-9.500014305114746, -4.750007152557373, [-8.327107429504395, -1.1729068756103516])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A2 gives 5 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-10.05879020690918, -5.02939510345459, [-8.741867065429688, -1.3169231414794922])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,1,"[(-10.561494827270508, -5.280747413635254, [-9.264551162719727, -1.2969436645507812])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-10.461029052734375, -5.2305145263671875, [-9.101661682128906, -1.3593673706054688])]",13015864320,meta-llama_Llama-2-13b-hf
Option A1 gives 20 points. Option A3 gives 5 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,3,"[(-9.603431701660156, -4.801715850830078, [-8.413887023925781, -1.189544677734375])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A1 is,worst.,A1,worst,3,"[(-9.927186965942383, -4.963593482971191, [-8.493986129760742, -1.4332008361816406])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A2 is,worst.,A2,worst,1,"[(-10.074281692504883, -5.037140846252441, [-8.760089874267578, -1.3141918182373047])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A1 gives 5 points. Option A3 gives 10 points. A3 is,worst.,A3,worst,2,"[(-9.675416946411133, -4.837708473205566, [-8.228103637695312, -1.4473133087158203])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A1 is,worst.,A1,worst,2,"[(-10.3250732421875, -5.16253662109375, [-8.928144454956055, -1.3969287872314453])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A2 is,worst.,A2,worst,1,"[(-9.951010704040527, -4.975505352020264, [-8.665125846862793, -1.2858848571777344])]",13015864320,meta-llama_Llama-2-13b-hf
Option A2 gives 20 points. Option A3 gives 5 points. Option A1 gives 10 points. A3 is,worst.,A3,worst,3,"[(-9.249131202697754, -4.624565601348877, [-8.072897911071777, -1.1762332916259766])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A1 is,worst.,A1,worst,2,"[(-9.999761581420898, -4.999880790710449, [-8.372306823730469, -1.6274547576904297])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A2 is,worst.,A2,worst,3,"[(-9.318485260009766, -4.659242630004883, [-7.9844970703125, -1.3339881896972656])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A2 gives 5 points. Option A1 gives 10 points. A3 is,worst.,A3,worst,1,"[(-10.029306411743164, -5.014653205871582, [-8.579690933227539, -1.449615478515625])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A1 is,worst.,A1,worst,3,"[(-9.655412673950195, -4.827706336975098, [-8.1925048828125, -1.4629077911376953])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A2 is,worst.,A2,worst,2,"[(-9.931007385253906, -4.965503692626953, [-8.39436149597168, -1.5366458892822266])]",13015864320,meta-llama_Llama-2-13b-hf
Option A3 gives 20 points. Option A1 gives 5 points. Option A2 gives 10 points. A3 is,worst.,A3,worst,1,"[(-10.062517166137695, -5.031258583068848, [-8.704097747802734, -1.358419418334961])]",13015864320,meta-llama_Llama-2-13b-hf
